series_id,model,mae,smape
M14400,catboost_robust,1743.937485,12.800401
M43093,catboost_robust,36.089251,2.070886
M45915,catboost_robust,119.990528,6.813538
M10391,catboost_robust,348.949544,9.457931
M2477,catboost_robust,285.644118,5.112536
M41747,catboost_robust,542.598973,20.416029
M7569,catboost_robust,514.371705,26.548054
M45430,catboost_robust,370.607510,11.258599
M10158,catboost_robust,36.814856,2.088518
M24801,catboost_robust,47.625934,1.719173
M44781,catboost_robust,3216.349080,28.635094
M854,catboost_robust,178.512874,4.053827
M43251,catboost_robust,88.270907,8.493526
M12609,catboost_robust,93.653956,2.761195
M986,catboost_robust,37.780654,1.659807
M26132,catboost_robust,41.884044,2.929715
M39259,catboost_robust,441.212418,4.916138
M18286,catboost_robust,1186.051684,29.145675
M24589,catboost_robust,89.788747,2.680684
M2711,catboost_robust,613.931056,6.495071
M28213,catboost_robust,68.454451,0.695287
M25943,catboost_robust,1449.898338,10.355026
M40019,catboost_robust,1711.967078,27.087913
M31002,catboost_robust,1186.043766,26.982117
M27478,catboost_robust,86.976409,2.774459
M36609,catboost_robust,28.059324,1.990541
M10677,catboost_robust,332.285728,2.013340
M12734,catboost_robust,12.166287,0.945235
M25835,catboost_robust,195.858878,2.765991
M1423,catboost_robust,25.641259,0.982579
M14274,catboost_robust,233.853246,2.984738
M36159,catboost_robust,689.078961,10.324602
M30895,catboost_robust,737.734634,9.961079
M34094,catboost_robust,1342.320217,43.673976
M30170,catboost_robust,91.561470,2.347547
M21061,catboost_robust,131.261040,6.968069
M2864,catboost_robust,1159.724058,9.245272
M47962,catboost_robust,616.071211,12.829460
M20089,catboost_robust,426.930662,19.428463
M15704,catboost_robust,281.330523,11.730935
M2800,catboost_robust,408.949636,11.971557
M17556,catboost_robust,646.508225,48.783944
M3169,catboost_robust,547.807167,4.420793
M8649,catboost_robust,515.802784,21.466020
M27326,catboost_robust,53.624845,3.365204
M31121,catboost_robust,391.193718,25.584994
M2433,catboost_robust,287.961286,5.197937
M41134,catboost_robust,527.328648,8.424593
M31081,catboost_robust,298.182063,7.555949
M7194,catboost_robust,857.015121,17.117924
M21216,catboost_robust,212.985991,8.156726
M6651,catboost_robust,1241.832410,16.141094
M8298,catboost_robust,1484.926068,50.102954
M24871,catboost_robust,65.475321,0.804267
M12267,catboost_robust,102.015718,0.992198
M21362,catboost_robust,228.607047,12.800278
M27551,catboost_robust,30.220497,2.713510
M5764,catboost_robust,132.196336,1.536652
M25201,catboost_robust,126.442756,2.147779
M29756,catboost_robust,190.597843,1.952061
M26654,catboost_robust,471.750373,24.552594
M38360,catboost_robust,58.984637,1.227798
M33017,catboost_robust,1765.321869,30.017297
M12430,catboost_robust,190.497732,5.791340
M33772,catboost_robust,957.597915,8.542800
M6341,catboost_robust,241.591593,4.450506
M16502,catboost_robust,354.720066,7.900190
M32262,catboost_robust,3633.235678,49.944314
M45792,catboost_robust,233.095738,21.527364
M30603,catboost_robust,501.250660,5.318472
M5081,catboost_robust,203.437265,5.067778
M12529,catboost_robust,110.228759,2.876546
M2580,catboost_robust,285.589561,4.293108
M46344,catboost_robust,274.665346,5.033371
M31613,catboost_robust,118.684725,2.459419
M17610,catboost_robust,730.710536,21.902671
M39483,catboost_robust,87.322795,1.896086
M17963,catboost_robust,936.046993,25.632218
M30283,catboost_robust,461.243621,20.104024
M12470,catboost_robust,63.110620,2.606822
M40800,catboost_robust,73.368948,4.877630
M13578,catboost_robust,517.845875,16.740990
M38839,catboost_robust,155.133318,1.530858
M7375,catboost_robust,812.998852,16.024144
M29388,catboost_robust,139.224396,2.124084
M41495,catboost_robust,302.929740,11.952201
M4505,catboost_robust,1050.585068,14.902824
M24565,catboost_robust,254.010102,4.555260
M43082,catboost_robust,132.904684,5.569066
M41390,catboost_robust,444.934639,6.694291
M15005,catboost_robust,661.674669,8.933432
M8593,catboost_robust,1092.110748,18.163821
M5755,catboost_robust,447.286297,12.047568
M16818,catboost_robust,373.936102,4.673783
M15385,catboost_robust,72.414625,4.626536
M45346,catboost_robust,146.228183,2.270836
M8046,catboost_robust,280.474879,29.728574
M23315,catboost_robust,43.404053,1.402661
M43146,catboost_robust,206.197963,4.976769
M38204,catboost_robust,105.188664,1.722918
M29604,catboost_robust,17.504443,1.388569
M23277,catboost_robust,90.586154,1.526720
M3752,catboost_robust,58.099940,0.987459
M33252,catboost_robust,929.777235,91.395980
M5693,catboost_robust,287.023164,6.806193
M7639,catboost_robust,531.549988,40.625686
M6537,catboost_robust,34.127106,2.988162
M33657,catboost_robust,586.605286,14.460457
M21547,catboost_robust,134.265912,5.148058
M34119,catboost_robust,864.621906,42.599804
M23557,catboost_robust,1570.156991,18.613807
M1571,catboost_robust,74.076198,3.702372
M33216,catboost_robust,926.575508,45.454986
M8421,catboost_robust,657.570928,42.400423
M31802,catboost_robust,419.830855,38.099283
M19304,catboost_robust,1325.707426,35.408115
M851,catboost_robust,161.126577,8.281738
M34969,catboost_robust,243.750307,26.539102
M38555,catboost_robust,29.445478,0.706268
M10784,catboost_robust,157.438402,3.009286
M21591,catboost_robust,177.170510,13.816248
M5730,catboost_robust,339.868859,5.981451
M13864,catboost_robust,726.514587,9.522368
M26397,catboost_robust,61.390070,2.759590
M18895,catboost_robust,793.921818,18.891935
M28850,catboost_robust,1451.442217,14.075301
M148,catboost_robust,512.890272,2.767001
M24450,catboost_robust,78.247874,1.298266
M43809,catboost_robust,531.175482,7.973454
M42467,catboost_robust,648.848249,13.518083
M41589,catboost_robust,82.737403,4.542420
M35175,catboost_robust,952.458620,13.130559
M42924,catboost_robust,396.171001,11.978275
M28580,catboost_robust,700.421519,7.056575
M17173,catboost_robust,425.066010,34.155466
M40532,catboost_robust,408.015622,4.995779
M42995,catboost_robust,403.975548,24.459749
M9956,catboost_robust,542.865274,20.147286
M24345,catboost_robust,687.013852,4.630566
M42537,catboost_robust,3721.000333,49.216516
M30261,catboost_robust,481.475530,23.017226
M8327,catboost_robust,445.243229,17.879167
M18938,catboost_robust,450.735933,41.485162
M44608,catboost_robust,71.568189,2.917951
M28207,catboost_robust,253.510557,2.565197
M19855,catboost_robust,265.214621,12.431525
M22634,catboost_robust,30.389939,0.990645
M13180,catboost_robust,19.288653,0.742157
M17657,catboost_robust,289.788265,25.508818
M38014,catboost_robust,27.298998,2.214801
M33096,catboost_robust,188.057302,26.540997
M17667,catboost_robust,1887.537584,35.844634
M38440,catboost_robust,117.481734,1.654561
M30234,catboost_robust,262.487719,12.678290
M23410,catboost_robust,232.541645,3.894330
M20756,catboost_robust,405.650248,44.861757
M47916,catboost_robust,24.357703,2.484374
M22869,catboost_robust,85.143673,3.251530
M4304,catboost_robust,648.393689,7.851233
M41137,catboost_robust,1291.067820,21.341188
M885,catboost_robust,110.525899,1.716884
M18554,catboost_robust,1484.495696,19.270263
M34114,catboost_robust,242.161766,16.826831
M36326,catboost_robust,1010.919386,19.067146
M22513,catboost_robust,78.821762,3.220739
M11087,catboost_robust,16.594226,0.935893
M38166,catboost_robust,191.167512,2.150032
M36711,catboost_robust,1343.246997,12.276759
M9619,catboost_robust,191.231782,29.414249
M27889,catboost_robust,246.911318,11.139283
M2609,catboost_robust,276.543431,31.183874
M8226,catboost_robust,1250.061766,31.254456
M29564,catboost_robust,59.106524,3.548037
M33114,catboost_robust,698.878328,11.535484
M45890,catboost_robust,138.520064,8.476733
M12028,catboost_robust,119.485183,4.245546
M14578,catboost_robust,345.757774,5.989921
M18393,catboost_robust,1772.954749,22.934014
M18394,catboost_robust,748.422311,15.998910
M32570,catboost_robust,1278.472863,16.492192
M40879,catboost_robust,59.684326,1.590398
M19822,catboost_robust,1330.722949,43.611792
M24670,catboost_robust,311.304124,12.087682
M36244,catboost_robust,390.833117,9.594964
M2442,catboost_robust,121.864917,6.580533
M12404,catboost_robust,34.879290,1.275160
M12754,catboost_robust,29.439004,1.138374
M29510,catboost_robust,183.696312,5.281683
M19100,catboost_robust,1053.484426,35.534075
M36643,catboost_robust,40.462929,2.587576
M12712,catboost_robust,191.179686,10.335444
M19039,catboost_robust,497.667432,15.271033
M2183,catboost_robust,100.675527,3.538797
M38074,catboost_robust,2114.596151,41.102821
M39011,catboost_robust,76.595513,7.569296
M26405,catboost_robust,49.906699,2.128610
M23424,catboost_robust,172.128443,4.035921
M25000,catboost_robust,233.638795,6.097901
M38778,catboost_robust,100.677756,1.002828
M37249,catboost_robust,1081.069286,41.611688
M36925,catboost_robust,467.068369,14.883190
M5735,catboost_robust,1020.304678,9.684649
M20252,catboost_robust,654.639959,18.168011
M37370,catboost_robust,43.087105,4.374740
M20820,catboost_robust,234.953982,19.691718
M25750,catboost_robust,107.523802,9.467554
M26657,catboost_robust,72.378701,7.211638
M19928,catboost_robust,618.912990,12.052825
M11016,catboost_robust,81.772407,4.570374
M29269,catboost_robust,117.266395,5.749934
M22571,catboost_robust,27.623964,1.370768
M7746,catboost_robust,3231.525641,33.818131
M22653,catboost_robust,13.118509,0.886760
M28137,catboost_robust,729.357080,7.221205
M14884,catboost_robust,581.839033,5.955752
M2955,catboost_robust,889.442364,8.871448
M36494,catboost_robust,25.199695,1.502469
M33390,catboost_robust,724.554654,41.095249
M9021,catboost_robust,1469.623613,53.332805
M27093,catboost_robust,263.294845,2.500792
M23830,catboost_robust,793.998660,12.457915
M16180,catboost_robust,685.963833,5.364447
M40947,catboost_robust,658.927798,12.796039
M31013,catboost_robust,358.445353,7.233806
M24082,catboost_robust,461.021910,13.430636
M15401,catboost_robust,608.367076,21.073795
M32772,catboost_quantile,726.349216,27.093972
M39513,catboost_quantile,109.916115,7.246887
M43582,catboost_quantile,305.201698,8.634230
M2976,catboost_quantile,351.986954,3.172365
M3378,catboost_quantile,55.831954,0.902264
M3793,catboost_quantile,170.600924,4.527664
M34124,catboost_quantile,346.878561,13.408331
M19848,catboost_quantile,773.664661,34.127140
M10422,catboost_quantile,39.050553,3.531831
M28534,catboost_quantile,163.778787,1.627115
M35123,catboost_quantile,369.610598,17.110973
M38965,catboost_quantile,99.477441,0.993987
M4832,catboost_quantile,152.241818,2.771847
M26546,catboost_quantile,1134.125788,18.059079
M26508,catboost_quantile,46.769994,1.056908
M843,catboost_quantile,12.881659,1.189520
M27135,catboost_quantile,12.174640,0.959943
M24472,catboost_quantile,466.646293,4.622551
M41399,catboost_quantile,663.045380,9.854677
M6401,catboost_quantile,1132.472541,9.217865
M8727,catboost_quantile,157.155154,25.544261
M19175,catboost_quantile,1084.008294,17.804176
M34044,catboost_quantile,898.176546,22.975923
M10601,catboost_quantile,595.254652,14.446738
M22156,catboost_quantile,181.046989,4.792779
M13817,catboost_quantile,588.116260,19.702492
M20403,catboost_quantile,595.633270,50.960834
M33554,catboost_quantile,202.354398,25.746753
M17448,catboost_quantile,230.037657,26.074294
M1705,catboost_quantile,70.854421,2.547433
M24937,catboost_quantile,200.287465,4.701890
M15412,catboost_quantile,1742.147634,22.226723
M9114,catboost_quantile,570.678340,27.442829
M41584,catboost_quantile,509.335245,5.404679
M19528,catboost_quantile,178.983754,13.568813
M31381,catboost_quantile,975.930513,29.686782
M37217,catboost_quantile,52.833217,4.961912
M5663,catboost_quantile,775.630714,6.911684
M23337,catboost_quantile,18.015762,1.081996
M15952,catboost_quantile,655.936592,11.980475
M43622,catboost_quantile,1779.820647,15.435079
M47799,catboost_quantile,1668.912144,38.471812
M36823,catboost_quantile,1989.160103,13.625455
M19842,catboost_quantile,561.251005,21.987477
M3920,catboost_quantile,204.990440,7.276936
M33760,catboost_quantile,1592.238788,22.585074
M26741,catboost_quantile,210.680660,2.695895
M11301,catboost_quantile,50.479724,2.214179
M39695,catboost_quantile,640.684484,8.007925
M26684,catboost_quantile,840.369816,15.157927
M32983,catboost_quantile,53.566152,4.826607
M34628,catboost_quantile,2052.565484,28.924049
M24410,catboost_quantile,123.574822,3.057616
M10445,catboost_quantile,39.097587,3.770317
M27785,catboost_quantile,1532.277757,11.051385
M16157,catboost_quantile,307.360339,22.149242
M27832,catboost_quantile,676.737223,20.052861
M45377,catboost_quantile,292.872068,13.855925
M26001,catboost_quantile,172.109727,3.554364
M40961,catboost_quantile,5067.785303,36.130668
M5,catboost_quantile,52.601660,1.205019
M6840,catboost_quantile,756.182538,9.597323
M36792,catboost_quantile,299.032839,10.610177
M27368,catboost_quantile,461.916823,2.355210
M11193,catboost_quantile,31.260559,0.669982
M44275,catboost_quantile,21.563351,11.617977
M27721,catboost_quantile,6.798366,0.513226
M46313,catboost_quantile,281.705370,4.499636
M40266,catboost_quantile,1508.624958,17.516821
M19269,catboost_quantile,613.091241,39.852624
M39188,catboost_quantile,135.063279,5.783574
M40717,catboost_quantile,2189.496181,12.653629
M9061,catboost_quantile,1775.753600,60.992045
M37631,catboost_quantile,291.232837,2.847656
M14400,catboost_quantile,1214.947624,8.231317
M43093,catboost_quantile,45.220722,2.602647
M45915,catboost_quantile,153.733255,8.835751
M10391,catboost_quantile,308.638184,8.296373
M2477,catboost_quantile,420.385175,7.631725
M41747,catboost_quantile,540.865661,20.303514
M7569,catboost_quantile,380.430436,20.639075
M45430,catboost_quantile,304.228591,9.220905
M10158,catboost_quantile,56.802536,3.243618
M24801,catboost_quantile,80.359534,2.922622
M44781,catboost_quantile,1717.249839,13.984356
M854,catboost_quantile,183.655082,4.171780
M43251,catboost_quantile,84.063446,8.072036
M12609,catboost_quantile,94.026382,2.773095
M986,catboost_quantile,85.379719,3.799863
M26132,catboost_quantile,41.218811,2.885473
M39259,catboost_quantile,966.806819,11.210928
M18286,catboost_quantile,1228.870317,29.995076
M24589,catboost_quantile,116.148424,3.454450
M2711,catboost_quantile,548.284384,5.882936
M28213,catboost_quantile,91.113010,0.920266
M25943,catboost_quantile,1068.407944,7.510754
M40019,catboost_quantile,1606.894033,25.665210
M31002,catboost_quantile,1035.874033,23.465830
M27478,catboost_quantile,57.559215,1.827740
M36609,catboost_quantile,35.221911,2.505907
M10677,catboost_quantile,507.651601,3.097462
M12734,catboost_quantile,6.748116,0.522781
M25835,catboost_quantile,432.274644,6.212680
M1423,catboost_quantile,30.454695,1.164381
M14274,catboost_quantile,623.919336,8.175354
M36159,catboost_quantile,1109.094699,17.530962
M30895,catboost_quantile,645.941629,8.844800
M34094,catboost_quantile,1411.686376,46.196723
M30170,catboost_quantile,102.129532,2.617349
M21061,catboost_quantile,139.971236,7.478658
M2864,catboost_quantile,1296.522601,10.522948
M47962,catboost_quantile,636.945877,13.254017
M20089,catboost_quantile,371.017026,16.995297
M15704,catboost_quantile,202.552267,8.527145
M2800,catboost_quantile,321.796079,9.274866
M17556,catboost_quantile,635.632994,48.306557
M3169,catboost_quantile,522.283399,4.224386
M8649,catboost_quantile,902.662948,34.102391
M27326,catboost_quantile,54.752746,3.434377
M31121,catboost_quantile,264.036099,18.088814
M2433,catboost_quantile,329.768815,5.939752
M41134,catboost_quantile,576.967070,9.290160
M31081,catboost_quantile,360.117159,9.236017
M7194,catboost_quantile,879.187394,17.627228
M21216,catboost_quantile,183.884661,7.090075
M6651,catboost_quantile,1235.164743,16.028807
M8298,catboost_quantile,1494.650107,50.421660
M24871,catboost_quantile,80.298719,0.987939
M12267,catboost_quantile,98.607324,0.960176
M21362,catboost_quantile,224.028134,12.426497
M27551,catboost_quantile,17.703406,1.577433
M5764,catboost_quantile,126.194113,1.467955
M25201,catboost_quantile,122.623471,2.079854
M29756,catboost_quantile,367.662070,3.819221
M26654,catboost_quantile,400.748312,21.366454
M38360,catboost_quantile,68.698756,1.428920
M33017,catboost_quantile,1948.219377,33.118408
M12430,catboost_quantile,206.839582,6.294233
M33772,catboost_quantile,940.545657,8.507155
M6341,catboost_quantile,252.780207,4.670218
M16502,catboost_quantile,320.408978,7.180777
M32262,catboost_quantile,3710.995286,50.048997
M45792,catboost_quantile,198.672056,18.125820
M30603,catboost_quantile,636.694005,6.662818
M5081,catboost_quantile,143.515872,3.615618
M12529,catboost_quantile,98.075152,2.551927
M2580,catboost_quantile,104.119952,1.541938
M46344,catboost_quantile,565.948094,10.580752
M31613,catboost_quantile,151.517924,3.098682
M17610,catboost_quantile,693.340596,20.877594
M39483,catboost_quantile,104.517400,2.264302
M17963,catboost_quantile,1187.924958,30.951817
M30283,catboost_quantile,374.400952,16.566431
M12470,catboost_quantile,63.689667,2.632722
M40800,catboost_quantile,73.732998,4.898566
M13578,catboost_quantile,503.784276,16.283665
M38839,catboost_quantile,263.492859,2.600862
M7375,catboost_quantile,576.525455,11.779572
M29388,catboost_quantile,237.170654,3.648129
M41495,catboost_quantile,302.178115,11.906065
M4505,catboost_quantile,1028.784150,14.566252
M24565,catboost_quantile,138.583019,2.456839
M43082,catboost_quantile,172.159063,7.183944
M41390,catboost_quantile,444.474587,6.699007
M15005,catboost_quantile,657.741112,8.873933
M8593,catboost_quantile,1352.981421,21.924900
M5755,catboost_quantile,452.576251,12.219901
M16818,catboost_quantile,292.288827,3.628711
M15385,catboost_quantile,55.459168,3.519838
M45346,catboost_quantile,651.889347,10.515854
M8046,catboost_quantile,315.842312,32.911906
M23315,catboost_quantile,45.971774,1.486373
M43146,catboost_quantile,248.814976,6.101850
M38204,catboost_quantile,50.760483,0.833170
M29604,catboost_quantile,18.328031,1.453200
M23277,catboost_quantile,82.992376,1.397445
M3752,catboost_quantile,54.343648,0.923428
M33252,catboost_quantile,913.899546,90.904410
M5693,catboost_quantile,317.930552,7.507918
M7639,catboost_quantile,281.181434,23.811449
M6537,catboost_quantile,45.583094,4.000783
M33657,catboost_quantile,586.008289,14.452107
M21547,catboost_quantile,171.376898,6.502600
M34119,catboost_quantile,765.793022,38.945097
M23557,catboost_quantile,1772.199851,20.849173
M1571,catboost_quantile,58.904669,2.930005
M33216,catboost_quantile,917.610401,45.141897
M8421,catboost_quantile,421.492759,30.646673
M31802,catboost_quantile,635.795686,52.012706
M19304,catboost_quantile,1428.629407,37.396685
M851,catboost_quantile,270.202923,13.444266
M34969,catboost_quantile,250.150220,27.145056
M38555,catboost_quantile,44.489329,1.066032
M10784,catboost_quantile,183.613892,3.519737
M21591,catboost_quantile,192.854618,14.892712
M5730,catboost_quantile,348.749500,6.141869
M13864,catboost_quantile,553.047808,7.340032
M26397,catboost_quantile,80.887556,3.613834
M18895,catboost_quantile,626.485913,15.289282
M28850,catboost_quantile,1325.819743,12.823378
M148,catboost_quantile,280.714937,1.527368
M24450,catboost_quantile,72.871850,1.209122
M43809,catboost_quantile,474.684788,7.091947
M42467,catboost_quantile,645.968054,13.456134
M41589,catboost_quantile,34.744028,1.871766
M35175,catboost_quantile,901.476016,12.509511
M42924,catboost_quantile,406.516112,12.400813
M28580,catboost_quantile,506.414777,5.169053
M17173,catboost_quantile,423.574668,33.336903
M40532,catboost_quantile,335.951705,4.138135
M42995,catboost_quantile,391.131120,23.788572
M9956,catboost_quantile,523.582118,19.506098
M24345,catboost_quantile,731.591097,4.954196
M42537,catboost_quantile,3512.383617,45.890674
M30261,catboost_quantile,339.440436,16.758582
M8327,catboost_quantile,352.476261,14.391766
M18938,catboost_quantile,444.785116,41.059807
M44608,catboost_quantile,62.381487,2.546435
M28207,catboost_quantile,280.810709,2.836725
M19855,catboost_quantile,281.622573,13.195115
M22634,catboost_quantile,28.890094,0.941148
M13180,catboost_quantile,40.018791,1.549108
M17657,catboost_quantile,260.794006,23.438823
M38014,catboost_quantile,55.366699,4.545645
M33096,catboost_quantile,186.763349,26.155561
M17667,catboost_quantile,1640.800654,32.176279
M38440,catboost_quantile,325.951134,4.680575
M30234,catboost_quantile,227.768838,11.029671
M23410,catboost_quantile,223.987066,3.745014
M20756,catboost_quantile,406.255404,44.946493
M47916,catboost_quantile,65.005459,6.390351
M22869,catboost_quantile,98.434126,3.769589
M4304,catboost_quantile,566.416225,6.923951
M41137,catboost_quantile,1274.550128,21.052930
M885,catboost_quantile,130.702408,2.019512
M18554,catboost_quantile,1512.158952,19.630257
M34114,catboost_quantile,289.212396,19.595357
M36326,catboost_quantile,987.107628,18.608809
M22513,catboost_quantile,102.819030,4.165910
M11087,catboost_quantile,16.895327,0.952585
M38166,catboost_quantile,262.471730,2.968303
M36711,catboost_quantile,303.418877,2.619711
M9619,catboost_quantile,294.535872,41.664532
M27889,catboost_quantile,264.550780,12.009109
M2609,catboost_quantile,202.587615,23.911958
M8226,catboost_quantile,1298.006754,32.136505
M29564,catboost_quantile,45.735691,2.731869
M33114,catboost_quantile,698.706896,11.527886
M45890,catboost_quantile,156.540638,9.643449
M12028,catboost_quantile,118.029264,4.185676
M14578,catboost_quantile,407.574706,7.190833
M18393,catboost_quantile,1717.001280,22.319533
M18394,catboost_quantile,713.902792,15.248032
M32570,catboost_quantile,1019.763880,13.393395
M40879,catboost_quantile,85.834917,2.294876
M19822,catboost_quantile,1998.634176,57.649341
M24670,catboost_quantile,318.538647,12.379589
M36244,catboost_quantile,381.926795,9.398791
M2442,catboost_quantile,52.810902,2.732444
M12404,catboost_quantile,40.621720,1.495382
M12754,catboost_quantile,91.310781,3.592783
M29510,catboost_quantile,197.997377,5.709908
M19100,catboost_quantile,1304.642772,41.452594
M36643,catboost_quantile,45.381699,2.910508
M12712,catboost_quantile,221.163526,11.806502
M19039,catboost_quantile,507.511737,15.489913
M2183,catboost_quantile,66.838790,2.349138
M38074,catboost_quantile,1750.738189,34.389888
M39011,catboost_quantile,133.975552,12.844599
M26405,catboost_quantile,56.189722,2.391647
M23424,catboost_quantile,65.252065,1.552982
M25000,catboost_quantile,231.327370,6.036803
M38778,catboost_quantile,122.488503,1.219989
M37249,catboost_quantile,280.986261,9.214014
M36925,catboost_quantile,515.094834,16.277541
M5735,catboost_quantile,1142.496992,10.908243
M20252,catboost_quantile,607.247579,16.715426
M37370,catboost_quantile,43.681966,4.433618
M20820,catboost_quantile,228.412508,19.234752
M25750,catboost_quantile,114.856068,10.067412
M26657,catboost_quantile,101.654402,9.840534
M19928,catboost_quantile,524.767196,10.345601
M11016,catboost_quantile,78.537460,4.383895
M29269,catboost_quantile,147.423802,7.042708
M22571,catboost_quantile,46.348730,2.313523
M7746,catboost_quantile,3078.662838,32.547476
M22653,catboost_quantile,17.107207,1.152854
M28137,catboost_quantile,376.435939,3.731624
M14884,catboost_quantile,576.344334,5.898702
M2955,catboost_quantile,738.314620,7.291380
M36494,catboost_quantile,59.555299,3.575337
M33390,catboost_quantile,737.076953,42.537362
M9021,catboost_quantile,1366.246543,50.499010
M27093,catboost_quantile,103.155845,0.992040
M23830,catboost_quantile,708.974406,11.101497
M16180,catboost_quantile,1075.147721,8.269429
M40947,catboost_quantile,642.589031,12.466707
M31013,catboost_quantile,482.745074,9.884235
M24082,catboost_quantile,525.091572,14.904606
M15401,catboost_quantile,707.866018,25.052576
